original_row,authors,source_column,type,term,value,geography,context
32,David García-Álvarez; Martin Paegelow; Jean Mas; María Teresa; Camacho Olmedo; Jean-François Mas; Jean-François Mas; Marta Gallardo; Jean-François Mas; Miguel Ángel; Ramón Molinero-Parejo; Sabina Nanu; Francisco Escobar; Miguel Castillo-Santiago; Edith Mondragón-Vázquez; Roberto Domínguez-Vera; María Camacho; Jean-François Mas; Jean-François Mas; Teresa María; Jean-François Olmedo; Martin Mas; Paegelow; Javier Hinojosa; Jaime Quintero; Francisco José; Jurado Pérez; Jean Mas; Ramón Molinero; Parejo Departamento De Geología; Medio Ambiente; Jean-François Mas; Departamento De Geología; M Camacho Olmedo; J.-F Mas; García -Álvarez; Olmedo Camacho; Paegelow Mt; Jean-François Mas; Medio Geografíay; Ambiente; J.-F Mas; Toro Balbotín; Jean-François Mas; Á Molinero-Parejo; J.-F Mas; J.-F Mas; J.-F Mas; J Lara Hinojosa; F Jurado Pérez; Á Quintero,sections,change_process,change,,,"with Cellular Automata models, change usually takes place organically as"
32,David García-Álvarez; Martin Paegelow; Jean Mas; María Teresa; Camacho Olmedo; Jean-François Mas; Jean-François Mas; Marta Gallardo; Jean-François Mas; Miguel Ángel; Ramón Molinero-Parejo; Sabina Nanu; Francisco Escobar; Miguel Castillo-Santiago; Edith Mondragón-Vázquez; Roberto Domínguez-Vera; María Camacho; Jean-François Mas; Jean-François Mas; Teresa María; Jean-François Olmedo; Martin Mas; Paegelow; Javier Hinojosa; Jaime Quintero; Francisco José; Jurado Pérez; Jean Mas; Ramón Molinero; Parejo Departamento De Geología; Medio Ambiente; Jean-François Mas; Departamento De Geología; M Camacho Olmedo; J.-F Mas; García -Álvarez; Olmedo Camacho; Paegelow Mt; Jean-François Mas; Medio Geografíay; Ambiente; J.-F Mas; Toro Balbotín; Jean-François Mas; Á Molinero-Parejo; J.-F Mas; J.-F Mas; J.-F Mas; J Lara Hinojosa; F Jurado Pérez; Á Quintero,sections,change_process,change,,,"as CA models usually simulate change at the pixel level,"
32,David García-Álvarez; Martin Paegelow; Jean Mas; María Teresa; Camacho Olmedo; Jean-François Mas; Jean-François Mas; Marta Gallardo; Jean-François Mas; Miguel Ángel; Ramón Molinero-Parejo; Sabina Nanu; Francisco Escobar; Miguel Castillo-Santiago; Edith Mondragón-Vázquez; Roberto Domínguez-Vera; María Camacho; Jean-François Mas; Jean-François Mas; Teresa María; Jean-François Olmedo; Martin Mas; Paegelow; Javier Hinojosa; Jaime Quintero; Francisco José; Jurado Pérez; Jean Mas; Ramón Molinero; Parejo Departamento De Geología; Medio Ambiente; Jean-François Mas; Departamento De Geología; M Camacho Olmedo; J.-F Mas; García -Álvarez; Olmedo Camacho; Paegelow Mt; Jean-François Mas; Medio Geografíay; Ambiente; J.-F Mas; Toro Balbotín; Jean-François Mas; Á Molinero-Parejo; J.-F Mas; J.-F Mas; J.-F Mas; J Lara Hinojosa; F Jurado Pérez; Á Quintero,sections,change_process,change,,,of simulating big patches of change covering large numbers of pixels
32,David García-Álvarez; Martin Paegelow; Jean Mas; María Teresa; Camacho Olmedo; Jean-François Mas; Jean-François Mas; Marta Gallardo; Jean-François Mas; Miguel Ángel; Ramón Molinero-Parejo; Sabina Nanu; Francisco Escobar; Miguel Castillo-Santiago; Edith Mondragón-Vázquez; Roberto Domínguez-Vera; María Camacho; Jean-François Mas; Jean-François Mas; Teresa María; Jean-François Olmedo; Martin Mas; Paegelow; Javier Hinojosa; Jaime Quintero; Francisco José; Jurado Pérez; Jean Mas; Ramón Molinero; Parejo Departamento De Geología; Medio Ambiente; Jean-François Mas; Departamento De Geología; M Camacho Olmedo; J.-F Mas; García -Álvarez; Olmedo Camacho; Paegelow Mt; Jean-François Mas; Medio Geografíay; Ambiente; J.-F Mas; Toro Balbotín; Jean-François Mas; Á Molinero-Parejo; J.-F Mas; J.-F Mas; J.-F Mas; J Lara Hinojosa; F Jurado Pérez; Á Quintero,sections,change_process,change,,,"might wish to assess, change affects less than 5%"
32,David García-Álvarez; Martin Paegelow; Jean Mas; María Teresa; Camacho Olmedo; Jean-François Mas; Jean-François Mas; Marta Gallardo; Jean-François Mas; Miguel Ángel; Ramón Molinero-Parejo; Sabina Nanu; Francisco Escobar; Miguel Castillo-Santiago; Edith Mondragón-Vázquez; Roberto Domínguez-Vera; María Camacho; Jean-François Mas; Jean-François Mas; Teresa María; Jean-François Olmedo; Martin Mas; Paegelow; Javier Hinojosa; Jaime Quintero; Francisco José; Jurado Pérez; Jean Mas; Ramón Molinero; Parejo Departamento De Geología; Medio Ambiente; Jean-François Mas; Departamento De Geología; M Camacho Olmedo; J.-F Mas; García -Álvarez; Olmedo Camacho; Paegelow Mt; Jean-François Mas; Medio Geografíay; Ambiente; J.-F Mas; Toro Balbotín; Jean-François Mas; Á Molinero-Parejo; J.-F Mas; J.-F Mas; J.-F Mas; J Lara Hinojosa; F Jurado Pérez; Á Quintero,sections,change_process,transition,,,the pattern of a specific transition (from scrubland to forest
32,David García-Álvarez; Martin Paegelow; Jean Mas; María Teresa; Camacho Olmedo; Jean-François Mas; Jean-François Mas; Marta Gallardo; Jean-François Mas; Miguel Ángel; Ramón Molinero-Parejo; Sabina Nanu; Francisco Escobar; Miguel Castillo-Santiago; Edith Mondragón-Vázquez; Roberto Domínguez-Vera; María Camacho; Jean-François Mas; Jean-François Mas; Teresa María; Jean-François Olmedo; Martin Mas; Paegelow; Javier Hinojosa; Jaime Quintero; Francisco José; Jurado Pérez; Jean Mas; Ramón Molinero; Parejo Departamento De Geología; Medio Ambiente; Jean-François Mas; Departamento De Geología; M Camacho Olmedo; J.-F Mas; García -Álvarez; Olmedo Camacho; Paegelow Mt; Jean-François Mas; Medio Geografíay; Ambiente; J.-F Mas; Toro Balbotín; Jean-François Mas; Á Molinero-Parejo; J.-F Mas; J.-F Mas; J.-F Mas; J Lara Hinojosa; F Jurado Pérez; Á Quintero,sections,land_cover,forest,,,transition (from scrubland to forest) in our study area
32,David García-Álvarez; Martin Paegelow; Jean Mas; María Teresa; Camacho Olmedo; Jean-François Mas; Jean-François Mas; Marta Gallardo; Jean-François Mas; Miguel Ángel; Ramón Molinero-Parejo; Sabina Nanu; Francisco Escobar; Miguel Castillo-Santiago; Edith Mondragón-Vázquez; Roberto Domínguez-Vera; María Camacho; Jean-François Mas; Jean-François Mas; Teresa María; Jean-François Olmedo; Martin Mas; Paegelow; Javier Hinojosa; Jaime Quintero; Francisco José; Jurado Pérez; Jean Mas; Ramón Molinero; Parejo Departamento De Geología; Medio Ambiente; Jean-François Mas; Departamento De Geología; M Camacho Olmedo; J.-F Mas; García -Álvarez; Olmedo Camacho; Paegelow Mt; Jean-François Mas; Medio Geografíay; Ambiente; J.-F Mas; Toro Balbotín; Jean-François Mas; Á Molinero-Parejo; J.-F Mas; J.-F Mas; J.-F Mas; J Lara Hinojosa; F Jurado Pérez; Á Quintero,sections,change_process,transition,,,we want to study (transition from scrub to forest)
32,David García-Álvarez; Martin Paegelow; Jean Mas; María Teresa; Camacho Olmedo; Jean-François Mas; Jean-François Mas; Marta Gallardo; Jean-François Mas; Miguel Ángel; Ramón Molinero-Parejo; Sabina Nanu; Francisco Escobar; Miguel Castillo-Santiago; Edith Mondragón-Vázquez; Roberto Domínguez-Vera; María Camacho; Jean-François Mas; Jean-François Mas; Teresa María; Jean-François Olmedo; Martin Mas; Paegelow; Javier Hinojosa; Jaime Quintero; Francisco José; Jurado Pérez; Jean Mas; Ramón Molinero; Parejo Departamento De Geología; Medio Ambiente; Jean-François Mas; Departamento De Geología; M Camacho Olmedo; J.-F Mas; García -Álvarez; Olmedo Camacho; Paegelow Mt; Jean-François Mas; Medio Geografíay; Ambiente; J.-F Mas; Toro Balbotín; Jean-François Mas; Á Molinero-Parejo; J.-F Mas; J.-F Mas; J.-F Mas; J Lara Hinojosa; F Jurado Pérez; Á Quintero,sections,land_cover,forest,,,(transition from scrub to forest) with the Raster Calculator
32,David García-Álvarez; Martin Paegelow; Jean Mas; María Teresa; Camacho Olmedo; Jean-François Mas; Jean-François Mas; Marta Gallardo; Jean-François Mas; Miguel Ángel; Ramón Molinero-Parejo; Sabina Nanu; Francisco Escobar; Miguel Castillo-Santiago; Edith Mondragón-Vázquez; Roberto Domínguez-Vera; María Camacho; Jean-François Mas; Jean-François Mas; Teresa María; Jean-François Olmedo; Martin Mas; Paegelow; Javier Hinojosa; Jaime Quintero; Francisco José; Jurado Pérez; Jean Mas; Ramón Molinero; Parejo Departamento De Geología; Medio Ambiente; Jean-François Mas; Departamento De Geología; M Camacho Olmedo; J.-F Mas; García -Álvarez; Olmedo Camacho; Paegelow Mt; Jean-François Mas; Medio Geografíay; Ambiente; J.-F Mas; Toro Balbotín; Jean-François Mas; Á Molinero-Parejo; J.-F Mas; J.-F Mas; J.-F Mas; J Lara Hinojosa; F Jurado Pérez; Á Quintero,sections,change_process,transition,,,"the areas that underwent this transition (Fig. 
Step"
32,David García-Álvarez; Martin Paegelow; Jean Mas; María Teresa; Camacho Olmedo; Jean-François Mas; Jean-François Mas; Marta Gallardo; Jean-François Mas; Miguel Ángel; Ramón Molinero-Parejo; Sabina Nanu; Francisco Escobar; Miguel Castillo-Santiago; Edith Mondragón-Vázquez; Roberto Domínguez-Vera; María Camacho; Jean-François Mas; Jean-François Mas; Teresa María; Jean-François Olmedo; Martin Mas; Paegelow; Javier Hinojosa; Jaime Quintero; Francisco José; Jurado Pérez; Jean Mas; Ramón Molinero; Parejo Departamento De Geología; Medio Ambiente; Jean-François Mas; Departamento De Geología; M Camacho Olmedo; J.-F Mas; García -Álvarez; Olmedo Camacho; Paegelow Mt; Jean-François Mas; Medio Geografíay; Ambiente; J.-F Mas; Toro Balbotín; Jean-François Mas; Á Molinero-Parejo; J.-F Mas; J.-F Mas; J.-F Mas; J Lara Hinojosa; F Jurado Pérez; Á Quintero,sections,change_process,transition,,,"Once the raster for this transition has been obtained, it"
32,David García-Álvarez; Martin Paegelow; Jean Mas; María Teresa; Camacho Olmedo; Jean-François Mas; Jean-François Mas; Marta Gallardo; Jean-François Mas; Miguel Ángel; Ramón Molinero-Parejo; Sabina Nanu; Francisco Escobar; Miguel Castillo-Santiago; Edith Mondragón-Vázquez; Roberto Domínguez-Vera; María Camacho; Jean-François Mas; Jean-François Mas; Teresa María; Jean-François Olmedo; Martin Mas; Paegelow; Javier Hinojosa; Jaime Quintero; Francisco José; Jurado Pérez; Jean Mas; Ramón Molinero; Parejo Departamento De Geología; Medio Ambiente; Jean-François Mas; Departamento De Geología; M Camacho Olmedo; J.-F Mas; García -Álvarez; Olmedo Camacho; Paegelow Mt; Jean-François Mas; Medio Geografíay; Ambiente; J.-F Mas; Toro Balbotín; Jean-François Mas; Á Molinero-Parejo; J.-F Mas; J.-F Mas; J.-F Mas; J Lara Hinojosa; F Jurado Pérez; Á Quintero,sections,change_process,transition,,,the polygons that undergo this transition have been obtained in vector
32,David García-Álvarez; Martin Paegelow; Jean Mas; María Teresa; Camacho Olmedo; Jean-François Mas; Jean-François Mas; Marta Gallardo; Jean-François Mas; Miguel Ángel; Ramón Molinero-Parejo; Sabina Nanu; Francisco Escobar; Miguel Castillo-Santiago; Edith Mondragón-Vázquez; Roberto Domínguez-Vera; María Camacho; Jean-François Mas; Jean-François Mas; Teresa María; Jean-François Olmedo; Martin Mas; Paegelow; Javier Hinojosa; Jaime Quintero; Francisco José; Jurado Pérez; Jean Mas; Ramón Molinero; Parejo Departamento De Geología; Medio Ambiente; Jean-François Mas; Departamento De Geología; M Camacho Olmedo; J.-F Mas; García -Álvarez; Olmedo Camacho; Paegelow Mt; Jean-François Mas; Medio Geografíay; Ambiente; J.-F Mas; Toro Balbotín; Jean-François Mas; Á Molinero-Parejo; J.-F Mas; J.-F Mas; J.-F Mas; J Lara Hinojosa; F Jurado Pérez; Á Quintero,sections,change_process,transition,,,"the polygons that undergo this transition, the results of the"
32,David García-Álvarez; Martin Paegelow; Jean Mas; María Teresa; Camacho Olmedo; Jean-François Mas; Jean-François Mas; Marta Gallardo; Jean-François Mas; Miguel Ángel; Ramón Molinero-Parejo; Sabina Nanu; Francisco Escobar; Miguel Castillo-Santiago; Edith Mondragón-Vázquez; Roberto Domínguez-Vera; María Camacho; Jean-François Mas; Jean-François Mas; Teresa María; Jean-François Olmedo; Martin Mas; Paegelow; Javier Hinojosa; Jaime Quintero; Francisco José; Jurado Pérez; Jean Mas; Ramón Molinero; Parejo Departamento De Geología; Medio Ambiente; Jean-François Mas; Departamento De Geología; M Camacho Olmedo; J.-F Mas; García -Álvarez; Olmedo Camacho; Paegelow Mt; Jean-François Mas; Medio Geografíay; Ambiente; J.-F Mas; Toro Balbotín; Jean-François Mas; Á Molinero-Parejo; J.-F Mas; J.-F Mas; J.-F Mas; J Lara Hinojosa; F Jurado Pérez; Á Quintero,sections,change_process,transition,,,"pattern of the areas that transition from scrubland 
The perimeter"
32,David García-Álvarez; Martin Paegelow; Jean Mas; María Teresa; Camacho Olmedo; Jean-François Mas; Jean-François Mas; Marta Gallardo; Jean-François Mas; Miguel Ángel; Ramón Molinero-Parejo; Sabina Nanu; Francisco Escobar; Miguel Castillo-Santiago; Edith Mondragón-Vázquez; Roberto Domínguez-Vera; María Camacho; Jean-François Mas; Jean-François Mas; Teresa María; Jean-François Olmedo; Martin Mas; Paegelow; Javier Hinojosa; Jaime Quintero; Francisco José; Jurado Pérez; Jean Mas; Ramón Molinero; Parejo Departamento De Geología; Medio Ambiente; Jean-François Mas; Departamento De Geología; M Camacho Olmedo; J.-F Mas; García -Álvarez; Olmedo Camacho; Paegelow Mt; Jean-François Mas; Medio Geografíay; Ambiente; J.-F Mas; Toro Balbotín; Jean-François Mas; Á Molinero-Parejo; J.-F Mas; J.-F Mas; J.-F Mas; J Lara Hinojosa; F Jurado Pérez; Á Quintero,sections,change_process,transition,,,the pattern of a specific transition (scrub into forest)
32,David García-Álvarez; Martin Paegelow; Jean Mas; María Teresa; Camacho Olmedo; Jean-François Mas; Jean-François Mas; Marta Gallardo; Jean-François Mas; Miguel Ángel; Ramón Molinero-Parejo; Sabina Nanu; Francisco Escobar; Miguel Castillo-Santiago; Edith Mondragón-Vázquez; Roberto Domínguez-Vera; María Camacho; Jean-François Mas; Jean-François Mas; Teresa María; Jean-François Olmedo; Martin Mas; Paegelow; Javier Hinojosa; Jaime Quintero; Francisco José; Jurado Pérez; Jean Mas; Ramón Molinero; Parejo Departamento De Geología; Medio Ambiente; Jean-François Mas; Departamento De Geología; M Camacho Olmedo; J.-F Mas; García -Álvarez; Olmedo Camacho; Paegelow Mt; Jean-François Mas; Medio Geografíay; Ambiente; J.-F Mas; Toro Balbotín; Jean-François Mas; Á Molinero-Parejo; J.-F Mas; J.-F Mas; J.-F Mas; J Lara Hinojosa; F Jurado Pérez; Á Quintero,sections,land_cover,forest,,,specific transition (scrub into forest) in our study area
32,David García-Álvarez; Martin Paegelow; Jean Mas; María Teresa; Camacho Olmedo; Jean-François Mas; Jean-François Mas; Marta Gallardo; Jean-François Mas; Miguel Ángel; Ramón Molinero-Parejo; Sabina Nanu; Francisco Escobar; Miguel Castillo-Santiago; Edith Mondragón-Vázquez; Roberto Domínguez-Vera; María Camacho; Jean-François Mas; Jean-François Mas; Teresa María; Jean-François Olmedo; Martin Mas; Paegelow; Javier Hinojosa; Jaime Quintero; Francisco José; Jurado Pérez; Jean Mas; Ramón Molinero; Parejo Departamento De Geología; Medio Ambiente; Jean-François Mas; Departamento De Geología; M Camacho Olmedo; J.-F Mas; García -Álvarez; Olmedo Camacho; Paegelow Mt; Jean-François Mas; Medio Geografíay; Ambiente; J.-F Mas; Toro Balbotín; Jean-François Mas; Á Molinero-Parejo; J.-F Mas; J.-F Mas; J.-F Mas; J Lara Hinojosa; F Jurado Pérez; Á Quintero,sections,land_cover,forest,,,(Category 4) to forest (Category 3).
32,David García-Álvarez; Martin Paegelow; Jean Mas; María Teresa; Camacho Olmedo; Jean-François Mas; Jean-François Mas; Marta Gallardo; Jean-François Mas; Miguel Ángel; Ramón Molinero-Parejo; Sabina Nanu; Francisco Escobar; Miguel Castillo-Santiago; Edith Mondragón-Vázquez; Roberto Domínguez-Vera; María Camacho; Jean-François Mas; Jean-François Mas; Teresa María; Jean-François Olmedo; Martin Mas; Paegelow; Javier Hinojosa; Jaime Quintero; Francisco José; Jurado Pérez; Jean Mas; Ramón Molinero; Parejo Departamento De Geología; Medio Ambiente; Jean-François Mas; Departamento De Geología; M Camacho Olmedo; J.-F Mas; García -Álvarez; Olmedo Camacho; Paegelow Mt; Jean-François Mas; Medio Geografíay; Ambiente; J.-F Mas; Toro Balbotín; Jean-François Mas; Á Molinero-Parejo; J.-F Mas; J.-F Mas; J.-F Mas; J Lara Hinojosa; F Jurado Pérez; Á Quintero,sections,land_cover,forest,,,"that changed from scrub to forest has been obtained, we"
32,David García-Álvarez; Martin Paegelow; Jean Mas; María Teresa; Camacho Olmedo; Jean-François Mas; Jean-François Mas; Marta Gallardo; Jean-François Mas; Miguel Ángel; Ramón Molinero-Parejo; Sabina Nanu; Francisco Escobar; Miguel Castillo-Santiago; Edith Mondragón-Vázquez; Roberto Domínguez-Vera; María Camacho; Jean-François Mas; Jean-François Mas; Teresa María; Jean-François Olmedo; Martin Mas; Paegelow; Javier Hinojosa; Jaime Quintero; Francisco José; Jurado Pérez; Jean Mas; Ramón Molinero; Parejo Departamento De Geología; Medio Ambiente; Jean-François Mas; Departamento De Geología; M Camacho Olmedo; J.-F Mas; García -Álvarez; Olmedo Camacho; Paegelow Mt; Jean-François Mas; Medio Geografíay; Ambiente; J.-F Mas; Toro Balbotín; Jean-François Mas; Á Molinero-Parejo; J.-F Mas; J.-F Mas; J.-F Mas; J Lara Hinojosa; F Jurado Pérez; Á Quintero,sections,change_process,transition,,,"37 different patches underwent the transition from scrub to forest,"
32,David García-Álvarez; Martin Paegelow; Jean Mas; María Teresa; Camacho Olmedo; Jean-François Mas; Jean-François Mas; Marta Gallardo; Jean-François Mas; Miguel Ángel; Ramón Molinero-Parejo; Sabina Nanu; Francisco Escobar; Miguel Castillo-Santiago; Edith Mondragón-Vázquez; Roberto Domínguez-Vera; María Camacho; Jean-François Mas; Jean-François Mas; Teresa María; Jean-François Olmedo; Martin Mas; Paegelow; Javier Hinojosa; Jaime Quintero; Francisco José; Jurado Pérez; Jean Mas; Ramón Molinero; Parejo Departamento De Geología; Medio Ambiente; Jean-François Mas; Departamento De Geología; M Camacho Olmedo; J.-F Mas; García -Álvarez; Olmedo Camacho; Paegelow Mt; Jean-François Mas; Medio Geografíay; Ambiente; J.-F Mas; Toro Balbotín; Jean-François Mas; Á Molinero-Parejo; J.-F Mas; J.-F Mas; J.-F Mas; J Lara Hinojosa; F Jurado Pérez; Á Quintero,sections,land_cover,forest,,,"the transition from scrub to forest, as shown in the"
