sentence_id,sentence,source,relationship,target,confidence
215,In contrast relative net gain in open water bodies was observed in the humid region during the period of 1975 2000 with a slight loss in 2000 2013. ,[period_of_2000_2013],OCCURS_DURING,[open_water_bodies_loss],HIGH
216,Deforestation can also be followed by several successive agricultural land uses,deforestation,CAUSES,forest_loss,HIGH
216,Deforestation can also be followed by several successive agricultural land uses,forest_loss,CHANGE_TO,agricultural_land,HIGH
216,Deforestation can also be followed by several successive agricultural land uses,agricultural_land,CHANGE_TO,next_agricultural_land,MEDIUM
216,Deforestation can also be followed by several successive agricultural land uses,next_agricultural_land,CHANGE_TO,following_agricultural_land,MEDIUM
216,Deforestation can also be followed by several successive agricultural land uses,following_agricultural_land,CHANGE_TO,next_agricultural_type,LOW
218,We identify three remote tropical regions that are affected by the deforestation in this month Figure,deforestation,CAUSES,forest loss,HIGH
218,We identify three remote tropical regions that are affected by the deforestation in this month Figure,this month,OCCURS_DURING,figure,MEDIUM
219,In Fakara the landscape was converted from a Sahelian savanna to largely eroded agricultural agroforestry parkland during the 20th century,Fakara,LOCATED_IN,[Sahelian],HIGH
219,In Fakara the landscape was converted from a Sahelian savanna to largely eroded agricultural agroforestry parkland during the 20th century,savanna,CHANGE_TO,agroforestry,HIGH
219,In Fakara the landscape was converted from a Sahelian savanna to largely eroded agricultural agroforestry parkland during the 20th century,[the 20th century],OCCURS_DURING,conversion,MEDIUM
220,The result reveals that the Mono basin Table land cover presents an increase in built up agricultural land and water bodies while the vegetative clusters such as forest savanna and herbaceous savanna have declined for the three study periods,built up agricultural land,INCREASES_BY,built up,HIGH
220,The result reveals that the Mono basin Table land cover presents an increase in built up agricultural land and water bodies while the vegetative clusters such as forest savanna and herbaceous savanna have declined for the three study periods,agricultural land,CHANGE_TO,built up agricultural land,MEDIUM
220,The result reveals that the Mono basin Table land cover presents an increase in built up agricultural land and water bodies while the vegetative clusters such as forest savanna and herbaceous savanna have declined for the three study periods,forest savanna,DECREASES_BY,vegetative clusters,MEDIUM
220,The result reveals that the Mono basin Table land cover presents an increase in built up agricultural land and water bodies while the vegetative clusters such as forest savanna and herbaceous savanna have declined for the three study periods,vegetative clusters,CHANGE_TO,forest savanna,MEDIUM
221,However the current global land use change involves extensive loss of vegetation cover around the reserves and increase their vulnerability and their ecological isolation,loss,CAUSES,decrease,HIGH
221,However the current global land use change involves extensive loss of vegetation cover around the reserves and increase their vulnerability and their ecological isolation,vegetation_cover,DECREASES_BY,loss,MEDIUM
221,However the current global land use change involves extensive loss of vegetation cover around the reserves and increase their vulnerability and their ecological isolation,reserves,LOCATED_IN,global_land,HIGH
221,However the current global land use change involves extensive loss of vegetation cover around the reserves and increase their vulnerability and their ecological isolation,change,OCCURS_DURING,current_global,HIGH
221,However the current global land use change involves extensive loss of vegetation cover around the reserves and increase their vulnerability and their ecological isolation,loss,AFFECTS,vulnerability,MEDIUM
221,However the current global land use change involves extensive loss of vegetation cover around the reserves and increase their vulnerability and their ecological isolation,loss,AFFECTS,ecological_isolation,MEDIUM
221,However the current global land use change involves extensive loss of vegetation cover around the reserves and increase their vulnerability and their ecological isolation,loss,INCREASES_BY,extent,LOW
222,In the Peanut Basin West Central eco region in Senegal cultivated area peaked to 80% of the land in the mid 1980s when farmers still benefited from agricultural subsidies but this trend then reversed itself declining to about 67% of the land under cultivation in 2000,Peanut Basin West Central eco region,LOCATED_IN,Senegal,HIGH
222,In the Peanut Basin West Central eco region in Senegal cultivated area peaked to 80% of the land in the mid 1980s when farmers still benefited from agricultural subsidies but this trend then reversed itself declining to about 67% of the land under cultivation in 2000,Cultivated area,DECREASES_BY,13%,MEDIUM
222,In the Peanut Basin West Central eco region in Senegal cultivated area peaked to 80% of the land in the mid 1980s when farmers still benefited from agricultural subsidies but this trend then reversed itself declining to about 67% of the land under cultivation in 2000,Farmers,CAUSES,agricultural subsidies,LOW
222,In the Peanut Basin West Central eco region in Senegal cultivated area peaked to 80% of the land in the mid 1980s when farmers still benefited from agricultural subsidies but this trend then reversed itself declining to about 67% of the land under cultivation in 2000,Agricultural subsidies,ENABLES,high cultivation,MEDIUM
222,In the Peanut Basin West Central eco region in Senegal cultivated area peaked to 80% of the land in the mid 1980s when farmers still benefited from agricultural subsidies but this trend then reversed itself declining to about 67% of the land under cultivation in 2000,Cultivated area,OCCURS_DURING,mid 1980s,MEDIUM
222,In the Peanut Basin West Central eco region in Senegal cultivated area peaked to 80% of the land in the mid 1980s when farmers still benefited from agricultural subsidies but this trend then reversed itself declining to about 67% of the land under cultivation in 2000,Cultivated area,OCCURS_DURING,2000,MEDIUM
222,In the Peanut Basin West Central eco region in Senegal cultivated area peaked to 80% of the land in the mid 1980s when farmers still benefited from agricultural subsidies but this trend then reversed itself declining to about 67% of the land under cultivation in 2000,Cultivated area,FROM_TO,80% to 67%,HIGH
223,A high increase occurred for farm fallow land rising from 0.022% of the protected area in 1984 to 12.59% in 2013 by which time it was the largest single cover class Fig.4,farm_fallow,INCREASES_BY,percentage_2013,HIGH
